27278;42868;26495;33418;37342;21941;39674;21434;11599;29273;18169;15492;100;7426;10266;31948;4232;31552;44562;23910;6701;31863;22835;20230;23267;32659;40248;38207;17440;48361
23085;6987;46481;48682;14122;44914;24101;46074;32245;14145;31783;4025;12591;26893;22546;12527;23693;40532;38228;29729;34571;14287;29400;19403;3857;929;41175;19136;13371;28081
48176;28249;16522;42622;18265;158;11780;27730;44786;11043;49258;17276;7467;5703;34123;21163;23113;27120;26361;4772;35797;18182;39889;22770;24195;30074;33853;19769;10220;20380
22502;29001;8868;15222;44092;35691;24015;12176;37026;27242;29426;35314;29124;24478;44233;31617;33850;32601;10548;42616;3162;26175;47310;20698;10204;19138;415;4244;30503;41808
12928;49845;13237;32069;23314;31041;17841;23563;32045;32139;12542;10385;6131;8112;22811;32727;36905;4484;17868;11723;47327;15659;17096;39926;44105;4924;41042;27163;35697;27500
27370;30321;13795;3437;32661;1769;22144;6707;9992;11302;32999;21899;44504;21354;49976;39298;25488;30760;26099;23306;22415;4874;41521;30276;46849;44829;24781;8730;42151;49124
47389;19062;29394;42529;22083;15804;13940;4763;13597;46170;32499;10883;25486;9600;30346;177;17675;13330;23432;7584;32136;8493;14206;24906;9999;22755;9721;26346;24820;12440
22729;5375;1632;44477;21715;46449;41339;43431;32425;26062;44755;14937;43148;13368;9691;20843;5842;23086;42798;29291;19246;26606;10942;12692;24176;15249;17417;17093;28828;18701
49814;48808;45693;1284;24884;23678;28159;42111;10994;3391;48433;40405;2775;8514;47708;34188;31433;8642;15109;24409;38211;1675;30174;40797;18828;45394;29501;41019;36075;24774
1939;8053;16704;15416;28018;48778;47774;35776;10244;22721;41711;48528;25883;2542;9411;3990;25059;2688;23409;42255;48150;16838;48195;17531;12896;27863;4316;29119;7879;268
3976;22679;5606;1858;4412;37760;13420;20712;31131;43864;24242;8692;23147;18646;31303;11865;25716;23682;7654;24379;47870;15656;48606;9430;16758;10894;18716;40712;16032;35844
23349;4184;945;5281;36694;1250;19705;6996;31132;41935;44576;32681;23328;31661;25664;45222;45665;46859;36343;13445;1386;33214;8156;33899;44683;13539;7864;21622;4649;48515
6716;25258;35079;21346;31491;42209;23403;32245;28989;28001;14694;6960;36986;6200;24241;26480;11;6316;44289;4695;24976;29594;32938;49032;22499;9539;45946;14897;36100;49236
48001;46839;13747;19764;4482;40263;9065;25965;36957;44322;8305;12147;17617;44151;46503;13988;44940;39737;41984;40696;16151;49320;14616;18324;43346;47176;9095;10130;7856;18728
49141;8883;43488;13848;40572;4535;24479;33979;34515;25633;33437;43677;31527;37515;29323;36390;31478;16601;34722;19866;22718;34685;15786;30714;26162;27841;35484;49669;15867;35673
6180;34975;40506;15012;41958;33798;22373;43720;9632;37106;28270;41429;39528;16010;46392;41750;46663;44031;25025;38226;39587;8818;9156;35376;22831;16770;41496;11240;19883;20698
40797;28612;41943;36113;26510;18736;30607;44340;6218;44760;27633;48565;21213;17978;5842;29249;47005;29306;31515;42881;45010;32247;32748;27697;18825;17415;2278;13336;5468;11698
41707;36219;43400;20714;3170;49455;1076;43224;48539;18272;25891;16756;16413;20063;33700;18268;26396;12373;3300;30417;43212;27028;40985;2640;44267;7760;7536;31508;9396;37762
44637;31839;22536;47066;42991;5562;26542;38221;16411;2831;43432;19218;36147;38016;26025;42463;39594;17727;40107;48741;1757;29996;6498;22087;39666;48909;27270;30306;16120;43859
44978;27591;41096;3397;27996;27763;32259;47022;22898;26490;12242;32451;8394;42749;6518;33458;34336;6900;47961;17264;25395;9299;43250;22601;41488;44167;17281;44378;28459;47632
47850;9098;18160;25348;35905;35886;8295;46543;14141;8245;4924;27885;43816;47832;44652;4688;719;30230;26392;6536;43235;15881;33802;7793;8550;36728;11246;28248;6039;24933
17360;20898;13511;37630;2791;6472;37630;39796;16735;8209;26940;41315;16265;44497;45961;20654;19300;19344;26599;10233;25181;17749;16008;35501;40988;13184;13682;12238;42037;49958
10983;12198;49713;47724;15156;5812;2663;16309;43411;5326;30531;8955;33017;317;14928;5524;12846;21775;29994;44012;28801;9386;6022;19212;4137;9688;28707;43637;9463;25576
8821;40539;14206;725;10726;20876;9246;39786;2251;40996;4963;36611;19270;32320;37096;23131;33136;29563;4064;4603;15781;5096;21275;32887;13194;11901;24430;11684;9035;9870
5485;47688;14841;39989;16342;9745;28739;29974;24917;36590;9557;12281;1351;37097;45247;10226;45980;40785;25275;28106;26114;40291;12387;32575;15891;22137;19878;11898;39015;19205
31101;6333;21031;14685;27209;18059;13125;34257;3547;27790;24620;24227;46063;2081;15982;30466;15506;38280;29038;7572;5471;13831;48320;39825;35194;45530;14268;30715;4722;30180
47815;42291;12907;22962;1808;33194;32156;17625;7635;37597;25725;17872;37355;39334;12605;48335;10475;21624;21151;32110;5645;27012;16483;18640;3786;30455;31736;38866;25815;41390
5704;39927;31206;8131;32939;46545;30209;12436;934;24911;48037;25130;16046;12960;45419;44967;6256;32385;34242;44804;32551;12924;8622;35536;44755;15628;45736;2314;43958;18526
23915;41392;11318;9023;7075;13057;30543;9604;667;3733;36193;23450;38677;11003;12919;5150;47242;23862;4143;29851;9403;32387;49410;29080;42021;15447;44406;20253;12910;41695
39041;32492;29844;7711;1011;13389;1067;34451;20895;30271;25025;17169;15484;16891;35189;20033;2208;30172;28465;39074;44178;16332;34177;5528;22812;18957;2681;10213;25339;32802
19612;22734;46840;14223;6737;17563;29515;18636;10747;21112;11306;24521;38397;36983;8468;7101;4844;46937;19313;33319;31228;45988;4885;13130;22911;27633;30625;29199;36825;13676
11716;49105;30398;22262;40250;36500;38000;8804;4723;9168;25373;589;49742;466;19970;19429;36185;18478;32676;37744;38371;172;10292;13689;42728;15226;37843;9803;7904;22516
45980;1052;32354;47413;19016;38050;46395;19392;8253;35812;42624;16236;39635;5689;652;7258;27185;16022;43643;48711;43087;27555;8937;19819;26360;9874;41993;44568;3727;47032
20299;13838;33205;3786;13218;6189;971;36568;29025;7913;47246;43598;18907;18359;27488;37189;32355;41097;22263;45802;10254;23795;26922;41031;34200;10840;42206;16875;21070;4469
44516;42312;43189;21709;7368;30019;11827;29485;26881;35786;5534;36627;11301;35508;25566;42190;19158;7860;34240;31460;29462;41251;33858;21641;39426;47651;2155;39855;3499;34654
38648;5936;43821;23696;13312;13839;25512;25371;33339;48887;9017;3870;1361;30630;10516;28545;34391;18958;36315;32746;10064;15388;26395;27561;4205;17924;25503;25936;7367;45246
36515;25431;29733;9203;32141;7448;26717;7739;27989;45967;27446;42899;37109;23615;29247;24617;26119;2012;43029;40896;30553;36713;28553;11554;21697;48898;12377;44403;22873;12916
30145;39986;31969;46374;8908;16329;13783;3448;44853;12358;3978;46738;10027;23311;9770;28633;37404;30402;46268;23659;37550;21464;26534;47153;36213;14468;1645;20088;49559;32338
12859;22881;22915;5776;34750;8010;31574;9288;25599;12951;14514;16979;45509;40667;36068;2987;43399;2672;8084;1295;25783;38324;31618;21109;36937;6219;3836;19035;848;22533
13449;21271;27710;43203;34187;37564;43814;43335;40993;5464;44322;27558;3874;3298;49938;34196;23315;25450;25133;30745;38306;39614;46618;28;8487;37609;15165;3713;41859;27311
24632;41366;29156;38429;8175;31517;3505;44419;45238;45934;19472;44720;22130;20087;11452;46516;27863;28631;38261;41011;898;1986;27025;17832;20017;41003;37357;24864;38161;47572
30792;2504;10375;44576;43336;28499;46560;5544;13361;8182;47534;31418;7605;3951;21301;39631;40901;20101;31910;8129;16718;9358;12200;4058;36300;9518;10267;38808;38402;48152
35110;38232;46727;32520;28878;18427;17158;36058;42877;2418;29315;39733;45393;44949;9023;23857;41497;42794;18073;16817;163;15302;46476;15999;13988;24168;39680;28108;1628;2770
1916;18124;42179;17087;13465;43956;32703;37101;36230;39359;32089;19032;46398;8868;8095;36488;35412;48814;36043;26640;20357;39298;18202;48901;21150;16616;42367;17250;47226;22771
6591;28706;23067;27139;22559;30908;20092;48001;31317;36878;37474;25060;17925;11629;43351;13690;18090;41607;5998;8604;25266;30958;7203;40954;43319;1157;34158;15693;27597;16374
30703;21070;16801;25832;13667;23364;17919;17163;44629;29543;41738;13716;41221;39725;28526;7478;12499;38446;37365;5865;24565;39914;33898;10082;5084;11861;44619;11702;26187;35699
8083;44882;30124;27751;14797;37433;11715;27560;45593;10167;13228;30277;10197;47785;45285;25000;4622;5817;32887;29221;22260;32306;2127;7555;29299;20501;9664;5773;16812;4269
49282;6991;41780;40868;25714;27526;3984;43233;33315;44125;20414;4967;4420;27249;21097;21150;48058;3425;16180;9240;49908;42169;14878;19618;33963;38332;34491;600;27911;23346
2123;30920;37292;24208;25526;47067;25529;28978;39126;39253;25633;13981;42591;40351;26731;22610;48133;13829;39879;41014;45416;26515;21408;5171;40334;38384;31153;3176;41298;30626
47329;42420;18090;7529;13638;25808;18667;32517;7704;34332;49470;42970;2312;40570;15876;10829;46315;35916;20440;944;21689;3968;43634;25387;20228;26220;46601;46663;14235;11893
15938;40151;24185;12729;48070;1081;42352;43587;10878;38950;17520;40685;46841;48461;31035;37494;5935;35997;21856;49405;32826;45463;43547;39887;46557;25031;29252;37820;11487;11729
38171;4867;17941;32821;40795;11887;10433;29052;25405;22604;21596;34470;27288;37487;21802;38075;3538;9329;48372;38384;33301;10410;33640;2352;24583;18309;18777;32361;3975;22015
49918;15119;23842;21065;5003;24801;2507;4270;36562;13946;5188;21532;41337;37295;6415;9752;30986;12015;36588;24810;7962;3524;29846;9644;17690;30690;37942;21449;47498;46018
16284;33849;32078;782;24181;12094;17593;15700;36979;29310;36639;31777;16615;33341;10293;42065;48602;27171;4745;11350;11117;11722;47512;28805;19282;10977;31670;39281;15984;41909
31062;45182;15223;2;35132;30614;23142;31868;6701;20878;23673;1039;27729;28096;29726;45757;22374;30931;5941;3628;38039;19446;15360;26616;21529;49116;13850;3683;40649;19538
24270;20243;31072;4155;3229;563;23296;37311;35027;39443;1595;771;12985;40644;16206;6078;28162;1883;25782;22657;24036;42167;38241;37783;33623;6652;49003;30319;10364;1487
35443;12893;31496;27112;42111;6863;47232;19012;3085;40977;15547;38137;34215;13544;25546;13873;30757;853;17774;13035;14120;45257;16763;27303;1524;48158;38350;42250;33963;18855
28302;35100;32699;20549;32609;17191;5998;20397;46677;16848;31457;26090;37593;41854;28382;40016;16283;9595;44192;12744;4308;35510;35020;16323;15950;39906;45231;16175;37990;29868
5975;12824;31675;39553;39241;15210;37457;11786;21753;2331;30754;11211;17947;2512;32254;12374;48220;25178;25629;11832;358;5479;39769;47781;32374;45884;37618;42711;21409;39856
13755;3584;20796;20607;13887;5044;14246;14083;39717;12237;19004;5548;11930;1245;36274;10878;47619;13834;23940;48437;2814;619;9791;49237;49745;25089;32397;16377;32655;31964
45084;22493;42372;20991;41106;22487;33182;29040;16943;7419;35916;22096;23189;28779;7516;48513;29321;10664;19356;2569;16625;23206;26202;22744;31692;12876;37575;11158;23836;27221
48756;10189;32908;33647;24063;11803;29668;4656;26897;36431;7695;47840;2303;14298;19284;22753;6568;3717;1205;33616;21424;16301;15081;9981;15574;29010;42479;13278;3813;21558
39934;43506;34933;10770;15697;2052;870;39875;7466;30783;21661;10167;36437;20636;13608;35389;43802;41950;27324;16497;10582;37120;24629;3610;43430;7323;29730;27477;34150;15099
19294;6561;14208;18540;13398;34268;6557;33827;45299;42843;11240;11131;28420;28891;8384;47084;20207;35412;31907;20853;4108;34810;38496;27286;37996;49507;39755;22175;26911;46911
49049;35711;20330;33131;8892;3730;39056;40008;45106;37356;19632;68;45127;43670;22373;34308;48961;48205;10604;5695;49995;15063;10801;145;35048;24212;17860;37265;19355;6087
16904;12846;19634;42238;45611;22654;42921;26958;42681;44942;34658;10449;26579;48632;36504;40199;11619;18599;33432;2256;18036;9184;5027;20467;36198;43545;40944;6495;13083;32894
45419;28552;13641;19116;16567;9623;16326;34841;43443;20291;27494;11163;21046;3253;30327;11185;29240;3152;8604;9063;14209;31412;31013;43514;24502;3960;11177;28281;17589;22794
29667;21265;36169;43055;6313;34370;35486;25947;8994;44145;3479;34413;49991;14751;8987;23120;11102;28289;30389;31655;22325;43961;27309;10345;36225;14782;39243;21799;11363;17921
25220;45582;21087;42625;20274;16454;24852;41166;33147;37214;20590;21319;39101;2858;8205;20770;35544;16991;4930;8627;4124;32950;35868;40247;6734;31738;9807;11389;33688;34050
32210;42541;19566;22090;19067;4074;20880;5747;28916;37665;42222;44698;33852;7519;23182;11681;3560;44178;4866;264;47574;31443;35134;48397;41642;43812;12485;25618;11898;17922
6096;6650;43185;39814;13287;48163;28251;43343;36995;8071;31959;3232;5702;29632;23307;48987;4340;4164;25765;46897;14224;44656;18371;11475;27737;21177;48422;8861;14056;36895
34029;20391;7235;45806;34225;44103;49871;29429;18585;27796;31182;35181;35583;27434;821;12005;39956;2010;6015;23209;7491;21695;3584;46267;37539;25749;44143;20197;13803;20846
37838;19699;3462;13207;14943;30187;15091;7788;45084;45023;7179;24471;41749;6983;22729;8230;25858;27822;4124;5290;27645;37368;28105;37116;30255;25719;10277;13207;34713;32561
47513;9786;20841;1368;1894;36409;9084;47560;13703;22589;12365;49183;37918;27056;14581;4269;37592;34859;12902;42541;49004;8713;39728;5946;36918;41843;42245;40361;31423;554
22299;39000;19110;28901;6268;44923;33619;31397;38991;33952;194;42738;17446;9343;33040;18790;17396;22178;38902;47230;38257;17203;14433;7341;39321;46609;26773;46210;7626;33852
4178;7738;10985;48204;25898;22386;7083;8575;924;6806;7721;19038;43487;39758;4565;36072;18287;35939;37736;32714;41969;11083;24500;47076;41079;26557;44888;36553;15473;34336
20774;18440;11163;42707;9044;31693;21440;6855;24969;5208;348;15324;12631;24640;27353;35214;18734;41889;6015;23318;31448;16639;13017;3605;11107;1538;1739;12701;22531;35905
48348;30773;15770;2565;5019;14333;9764;10028;33117;5866;39004;45527;39034;18589;36861;46507;33553;5401;35536;8057;15293;23138;3912;876;47142;28297;33494;37853;43135;15332
48293;23809;33265;22049;15040;6809;27484;49910;29646;39009;44861;21949;2727;19801;37460;7297;37793;32389;18120;49139;20331;844;3046;26383;28923;28554;45238;39798;13291;44136
37074;40617;47643;48508;46922;20629;25009;38981;45074;719;21169;40475;20068;40154;29808;19414;6446;1283;30080;39300;41625;39810;4997;9162;5676;20947;48399;17492;27181;48371
20010;5698;38226;45420;43802;36846;3297;1104;45701;3956;45699;48179;5938;42665;25301;13005;25202;36576;29675;45719;48601;19338;45475;15674;43342;11992;37391;30504;41981;27792
10166;16220;33372;19829;3067;33514;36105;30397;22526;39870;1375;33602;8487;14730;1291;5245;12960;49773;5821;9286;21558;11761;39295;34168;5571;2452;49483;46934;30641;37572
36520;2890;3507;4875;40408;16388;3688;3638;4432;19800;33881;37182;43705;27186;46653;29094;32155;30812;49918;35822;7600;31550;5179;21217;31413;12219;11844;14784;35502;18465
36285;37456;13264;28123;3016;31974;49399;28521;49637;31287;40629;15607;4222;47013;15668;43906;17308;10665;30749;19889;48111;18299;37665;2293;27651;17667;3334;47582;20944;33316
47662;43399;25414;29285;42737;32653;49365;34205;23230;15290;42426;39353;36879;18570;33430;7;10838;37244;38254;5609;11949;20996;37544;20524;49251;16159;22818;6226;34411;34071
26198;40973;14197;46657;38511;31241;12363;36884;13541;38350;27840;43416;26282;40882;16678;24097;6109;32277;41997;15783;24984;13281;9633;21543;11461;39932;40463;36802;31868;27400
29702;28528;28296;36102;28769;15726;8867;48021;47465;19939;26573;23741;35563;2305;27652;18766;14247;21986;29295;14456;37461;32366;14829;3803;33690;9685;18600;9919;31828;34557
37648;30858;42426;13314;37089;16388;2812;16433;46179;44527;4522;5191;49290;17843;33492;7226;48602;10255;7587;15981;3595;18846;4064;43945;10626;4342;28100;20290;8845;12877
42464;13399;49163;36366;43898;27855;39348;5428;40426;9015;37558;26240;21740;41258;29968;31191;6861;1884;29794;47313;15514;48809;20191;15293;29219;29397;25964;40376;24025;1041
2226;24396;43124;46527;5998;38245;2401;47698;31345;36792;15154;31633;2677;22472;427;22245;13638;32574;2132;39961;1835;4644;26103;25570;14613;45583;39903;15988;20220;37831
2029;5333;16141;40518;30809;30915;38085;9519;40933;22585;14246;30729;48130;31821;4125;12587;25120;12624;40625;18986;15307;13157;27101;2710;33912;33492;22140;24109;11588;23730
14541;48028;32354;41433;38684;27019;5824;3436;22631;5417;17039;43048;44703;16572;37159;49520;17170;22952;10419;34471;7140;48401;47558;38359;28798;42892;10469;20832;46582;41246
49452;47608;26072;19968;2963;34477;10662;28239;34601;41721;36055;11356;24268;23225;44186;49494;47843;35911;26207;4647;42774;34864;2996;17787;9937;26945;626;44456;38421;21636
9233;17248;29336;32084;21628;14073;34711;9071;24654;47306;32512;43932;31391;14017;38535;21031;21595;48927;39665;40982;18140;5286;30462;4591;24781;28542;679;31542;24242;47470
17192;40658;32932;34020;519;26110;38768;34898;7141;49344;44244;22003;10378;25925;47914;18487;25852;7281;24817;49670;37132;12734;49717;8337;42198;15494;28496;40011;24765;19554
40295;33260;6935;3631;45544;4846;46088;4717;24176;15086;38267;38595;18590;9895;28500;44852;28000;15756;42910;42028;24616;49433;48836;44523;10191;42497;11433;24863;37519;48341
15810;26664;48502;46174;5091;17236;46356;11510;14566;34238;4112;7251;33002;11853;14423;49538;11625;34344;30794;6106;27337;23700;17420;24610;26853;22651;9368;41027;22825;36016
29601;49253;34485;840;35599;26258;25007;11857;41943;26682;29694;36257;29117;12321;39175;15009;19158;18523;19973;1654;49050;43272;1379;3629;39263;12423;22475;13025;33116;6053
36475;14376;16622;4521;35344;24778;24334;46024;4090;48311;37883;18849;47423;11250;21127;113;26497;35858;31782;4369;22343;12536;44173;1288;9493;5568;39002;18695;7874;5935
33167;37427;47641;26427;9806;13636;10861;28062;23621;8969;40073;16437;28374;25953;21500;22106;15424;24798;45517;17170;43802;14409;23902;42107;27049;40265;49597;42297;14443;42442
36962;14884;40593;10808;27294;22458;40709;24598;12231;39332;24700;19422;36850;23146;17044;34599;47350;19232;39558;9197;40417;3671;8278;13571;31928;9565;1358;20824;1798;38348
39597;42271;49236;35474;13994;13723;14113;43880;32065;37253;45437;19180;3486;41612;4653;44893;30774;31430;33577;44025;34869;17109;46324;21043;36011;4605;15253;13814;35698;12416
30013;14268;14995;38695;38632;4792;47843;1919;9407;25732;21012;42688;41882;36564;37798;29855;46410;21358;34070;32019;35169;1123;6195;2791;35872;16504;42061;37877;13818;49297
47827;1774;9662;12516;44518;38417;23236;47694;32213;9193;24066;30208;1132;26968;15954;10366;33256;41388;49658;29574;26037;32643;13543;19096;29929;19538;46422;10642;27516;47252
13024;16453;10759;12221;7426;5173;28680;37329;1805;15129;33574;1648;30235;45168;17155;41373;45646;43470;21138;46104;28696;8808;34600;17249;14473;18769;41551;44476;2439;25173
2646;46981;27547;6088;10531;20697;6267;27826;9143;23765;7863;10192;1180;37978;10671;6701;24277;46733;37897;32811;48853;11545;39397;16237;38612;36873;23347;32753;26625;44867
7387;32135;22886;37912;34136;29958;41553;18066;33018;43353;11335;4670;43144;8801;30579;21609;14221;11567;10497;592;33382;31810;4993;29792;42492;38900;3661;1374;13111;25746
31841;27360;25269;23466;34663;29872;44782;25424;26673;4700;36336;14750;38432;26284;19827;46407;7038;13827;47013;18280;7759;7194;5181;24001;34792;2679;10583;33449;22652;27557
9079;5816;9387;8287;35492;32242;36253;22558;46508;44610;42973;13869;4933;26981;22547;47897;2933;38470;26523;34911;23727;14889;2771;27397;38111;38316;931;13789;30458;33453
16764;5967;4751;24628;36713;9356;30138;33901;29079;16116;12126;35290;42506;32194;47004;49826;30690;24731;47548;24700;7669;14923;25635;39431;10708;46029;39595;21022;19489;26149
47650;24324;6810;36619;20337;16727;30974;23935;22394;1656;4451;13227;3426;2582;18054;5903;26531;20021;3723;11732;31421;30749;23109;19167;28434;25047;27345;21152;32835;31277
2787;47395;3691;45543;10289;8239;8125;19980;18852;11964;37728;28659;40418;30668;37140;23844;6262;22466;30743;24640;26501;5012;47581;49031;38261;32584;16940;1887;35867;10359
16968;4197;1638;40227;41913;2672;21834;27772;32169;38946;21858;37019;42482;19292;3451;7901;5016;10244;14200;17970;39542;28136;27122;16567;21813;22276;45077;23690;10384;26594
29563;27543;24646;41771;44608;22020;17804;28613;24157;25292;11041;17734;16357;37769;43662;17933;4736;49642;4742;34279;35526;3533;29173;38799;36962;28540;28683;37695;49439;43094
13036;35821;29682;25687;1766;20891;12253;11719;39548;29608;10022;7847;9859;19385;7462;34356;8259;9880;18966;48651;6908;45285;45595;4114;12083;16166;7081;38775;47214;30738
35059;34543;45264;37147;1486;43757;45907;43889;46561;18274;49403;7319;8690;45011;48763;16404;40200;820;18642;2565;40432;48677;1733;32809;1627;34055;18765;33465;16650;37521
32465;37308;36793;4849;29958;7767;42155;19726;32105;16056;450;42582;7924;14735;46596;45443;33081;48745;24413;21183;7222;36313;41239;17015;24069;12749;5612;14960;10087;9813
33132;12811;46590;40523;10960;32510;1868;32191;35332;10792;38532;27038;47591;45866;22880;40842;1230;2500;7725;10387;24156;29299;33828;10925;3627;15848;42445;38811;18056;2133
43744;37372;3979;23758;46821;14007;14924;34769;30159;1096;4586;27127;38483;15820;9238;47966;15607;36886;36032;12041;7525;31867;21263;16275;35970;23506;32250;6265;28158;38379
42918;23502;24647;42209;7631;34907;8791;30512;14491;27407;17684;10355;11085;12137;4286;39093;17727;32622;28325;32251;18258;9745;5200;12257;29167;25964;7212;41439;33857;1428
26463;30687;11290;12463;21815;40480;9331;25539;46218;23656;45831;20119;20894;11289;19345;33031;10772;11424;35665;46532;38547;35930;33225;47440;48143;9532;32332;16375;8;33603
9394;44886;22169;44063;34933;16245;23314;33089;18663;19276;43100;49863;45952;23040;5271;7314;15297;18867;43554;7610;5550;46292;7016;20447;19173;5631;18760;31987;14476;1185
48264;38572;34827;8638;30289;41479;30956;41857;43448;17504;1804;27080;17695;24805;15501;33964;38328;35568;17604;23632;9006;12139;15078;15560;22085;1616;23386;33228;6278;21983
4211;2390;45351;19884;32298;2563;27122;38610;9528;13585;21019;36545;46577;16435;42178;25815;38784;45528;14876;43141;19058;24569;5645;9733;42150;18105;40579;37559;18469;24837
34497;22139;24696;29227;44113;21628;10880;49980;32752;9672;25198;41645;34338;28846;32394;7393;49542;10021;47581;35567;22660;41178;1396;15914;20705;652;8049;29385;4226;32882
31567;39894;40160;7763;37800;20180;19622;32456;23706;2632;36964;14950;16062;27200;5918;49654;45659;38547;29308;30876;16359;39769;15565;13319;25454;21908;12831;15926;19244;11738
19662;48331;34592;15765;48453;41280;10374;44622;2787;27691;27097;31031;43391;30626;34274;35101;5171;9795;43366;2205;17054;20210;13650;27112;31991;16051;25968;41203;44353;22846
16559;31317;24547;41052;33858;30412;19701;12403;46793;25686;5920;10972;22053;28269;6740;4566;49075;31518;24382;34155;20052;32554;21118;23028;9787;41345;850;928;38133;45636
35478;43754;35693;20896;39249;15555;16334;12665;11396;3218;23696;943;3048;24389;43745;26953;35022;29259;24442;33141;14654;19245;3428;808;38386;44092;43990;34489;34963;40607
8325;38468;29733;19890;32159;15941;28337;12550;14094;3002;15359;22995;46170;12500;36283;18981;33108;21480;26000;12801;25733;33499;15789;7445;2605;3501;14208;12977;44133;27579
6650;8382;20874;14768;21853;40960;45838;28739;17074;40937;18689;332;14486;23918;49060;45791;35825;49712;30676;48131;37587;36674;33441;26440;30235;37647;15761;31289;44985;27035
33970;40624;13550;18745;19527;13650;12693;16308;47423;3232;22986;47136;2161;37158;8974;15433;24830;42256;25022;5581;1252;38905;41824;12763;20850;8640;24503;36755;41689;5210
35890;10753;25297;35922;27220;17109;9156;22559;13695;43551;21038;19422;19274;43456;36684;11930;37838;32054;15520;24752;3939;29294;22625;25113;12453;49801;28674;2476;20780;13502
31018;17854;14015;48158;46448;2817;33287;14199;38545;33260;20454;43642;2634;10191;13583;38109;6009;27247;41967;39133;15430;35585;19899;11801;27631;21137;23243;32819;49854;9095
13643;6525;470;1499;8341;27403;31976;29234;40689;26250;39433;38983;46600;32449;3637;45288;17128;12994;8387;29698;39304;7895;47340;29468;28043;11359;14680;3491;29809;18142
44917;46233;25307;646;2330;19224;26036;37286;34378;24532;3881;14213;7934;9258;10169;43938;46468;15978;47899;22975;10970;36802;18116;22015;28509;20036;2029;31489;22494;29326
9973;37449;11631;47643;35948;2842;33546;33206;37574;31976;7222;28537;47567;22021;43164;6712;19231;18702;28930;17692;23696;10466;25549;21364;44382;29531;21095;1322;7739;8698
18218;19019;48961;26783;27323;48540;37527;27060;45603;41314;49220;28686;22151;37745;18883;43150;9309;13733;995;46312;13424;28440;41482;6316;48088;45996;11156;49909;16205;9745
17727;18359;37044;21430;46724;29027;42436;33227;34598;48984;31379;41089;38556;22813;1841;35885;35320;42462;11293;30786;27623;19385;14197;20737;42081;26718;28516;12865;22145;9431
36285;23052;44927;49911;11402;21603;30130;25853;1533;14550;5851;21716;497;503;29900;4890;23705;12534;29839;31367;38162;24062;35235;14107;17806;9554;10939;35027;10800;46389
48574;25737;6023;28877;17864;43315;49277;1329;35342;18469;16305;12343;45578;37227;30045;4724;28804;32168;17738;41876;1671;36219;10381;11130;44201;24210;10492;40998;22405;4136
34010;49997;9424;22145;3474;15497;18475;29117;16969;31075;2387;12817;40255;10616;23459;20524;2784;21171;30775;27250;311;3559;43338;49015;12117;3673;19515;13291;28810;1534
24933;18730;6549;7657;39237;5700;17488;47636;19408;25476;3802;30212;47972;47442;28572;4195;20009;18931;23955;34428;526;17683;10850;12111;13333;39890;46869;42357;34763;24600
22699;1965;34960;16305;16593;23219;27369;5404;34604;47789;19639;3368;24911;25763;18573;35271;19188;19343;16262;30058;35047;1209;17754;42408;22765;43331;47031;26835;21610;43087
3379;15154;7912;49904;8356;48044;42383;20943;45335;42743;45317;44383;38705;15951;38056;21938;425;12354;34126;36498;1274;47562;26251;27858;5686;36972;10410;18250;35653;19978
22817;16994;35862;46810;32367;383;44871;4250;6231;45641;15758;27521;37250;40814;19069;47105;13937;22816;44560;15806;6828;46526;21612;26289;29608;14173;19883;12821;44849;23896
43858;7213;8640;46031;10033;5797;32350;29686;28624;12322;448;12682;24910;32425;49335;20423;39149;10084;44022;13338;24459;12046;42327;4561;42254;45009;38993;28210;49168;39786
23045;25049;2688;879;28620;42288;6803;9140;20891;36170;48287;40919;47925;31620;30160;46686;1168;5525;44674;45554;14167;48042;7738;13320;27738;22881;21913;37655;7348;22947
35430;35501;21199;33353;32160;22962;14845;25493;35033;30412;12422;16043;19720;24794;13112;3988;37408;4871;37475;38845;38033;23980;32335;21583;48743;13310;4242;23454;17510;23855
2439;2373;40924;48386;40605;36419;41384;35306;18480;17489;4633;31682;14783;16300;3103;46726;3406;4283;37859;44552;29092;23851;8555;12273;10831;20541;43948;17462;31087;35208
17690;30799;45380;34123;13027;44607;22569;41523;13570;45343;39368;35660;10422;1487;13645;5280;17186;18552;7137;41209;17687;18615;48675;18279;27228;25517;27272;12559;13959;22272
44553;5358;12254;15009;29905;31190;45131;28365;27570;43677;37115;18356;21210;6510;37336;27284;24995;41044;40722;20594;615;13617;3177;40029;44289;1159;9542;39649;47400;39933
43410;20335;23202;4084;40311;628;47183;41391;39774;41964;30270;46511;28541;1201;40960;951;15206;22277;5014;21754;27028;31491;21505;27814;23924;44822;29198;8103;45134;8380
32523;1188;17934;630;36646;27842;29651;11098;32084;26240;41362;46094;5441;13276;3383;19332;17505;20362;24047;47939;16536;31746;8876;46668;16997;34826;15863;16824;31096;221
45823;28381;48257;30652;893;48415;48170;30790;39353;30563;17859;15737;40696;40470;24998;15928;18883;18361;37972;32654;48389;17233;45874;17197;42304;48128;4969;4286;44533;13417
10304;7286;41234;19574;14784;4065;16119;37396;48266;28128;28426;6192;45523;13405;19664;49196;32630;39896;9411;5036;2848;29722;161;36810;30109;17749;43524;49271;9035;7845
