6332;2950;1676;6866;6827;6410;3042;6891;1626;7338
9040;1326;1145;9851;6218;8452;6078;975;9458;7418
6068;2598;9267;5106;1926;9059;9517;8866;5319;1722
5199;3412;6942;6303;8692;6211;4983;5038;4293;3435
782;4155;426;9549;8456;1411;6680;1641;4203;2203
8638;7600;6838;932;1981;8916;632;4451;3323;9526
9426;5510;1112;4921;884;7667;427;1172;1410;1397
9354;8761;3191;3058;758;3537;8540;5665;3835;2880
8257;3083;7478;4759;4425;7029;6929;392;4073;704
5529;2607;7470;7999;5698;3357;9717;6857;7277;1453
6513;5250;5672;6128;2180;1952;4055;1387;9128;2425
6638;1355;4761;8699;7959;4836;2360;3940;3811;2948
1668;1727;7152;9545;7493;5733;2507;1095;2626;5712
5521;1232;4416;6366;6182;7335;5934;5163;6181;3253
7656;2660;2955;6756;141;4213;2157;9499;2888;5424
2756;3441;8348;7761;8694;8653;262;6010;4941;261
2035;5010;9554;480;9517;9691;9492;2595;343;9422
743;6717;4216;4314;4702;259;3689;17;8226;1159
9481;1761;9986;9927;7382;9672;5014;865;9055;9523
6246;196;3482;757;1780;9604;6703;9985;8858;9864
9877;8877;2587;6757;9645;2065;8856;3572;378;5156
2519;4122;1748;8758;9007;733;5669;3230;8758;4302
987;50;8951;1534;4047;4329;2597;5111;9464;7859
7270;6267;7979;1569;1356;6164;9501;244;106;5329
4960;9021;5416;8830;1386;8062;8435;5737;7589;6063
8691;156;8448;7458;2543;8015;2621;9807;4981;3074
8255;9485;607;1252;4554;6737;9892;3301;5613;5887
416;6086;6058;1279;452;6720;5548;4027;3384;966
5973;6083;1314;5169;3080;7441;7245;7368;6454;5861
9808;2100;3964;7852;1742;2635;9549;54;9538;4703
8065;8180;7581;1739;5606;3220;699;9734;8823;5338
5689;3907;6159;7590;2180;289;79;8022;5718;7955
4547;1482;4947;6067;4736;6954;1257;6917;8751;4554
8352;3612;2874;2926;9022;7771;2557;7976;7550;9536
4892;3791;9947;3423;6607;7391;2881;3244;3189;7643
